"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"gregtech:pure_ore_pyrolusite_0",5,"Pure Pyrolusite Ore","orePurePyrolusite",""
"gregtech:pure_ore_pyrolusite_0",6,"Pure Nether Pyrolusite Ore","orePureNetherrackPyrolusite",""
"gregtech:pure_ore_pyrolusite_0",7,"Pure End Pyrolusite Ore","orePureEndstonePyrolusite",""
"gregtech:pure_ore_pyrolusite_0",8,"Pure Sand Pyrolusite Ore","orePureSandPyrolusite",""
"gregtech:pure_ore_pyrolusite_0",9,"Pure Sand Pyrolusite Ore","orePureSandPyrolusite",""
"gregtech:pure_ore_pyrolusite_0",10,"Pure Granite Pyrolusite Ore","orePureBlackgranitePyrolusite",""
"gregtech:pure_ore_pyrolusite_0",11,"Pure Granite Pyrolusite Ore","orePureRedgranitePyrolusite",""
"gregtech:pure_ore_pyrolusite_0",12,"Pure Marble Pyrolusite Ore","orePureMarblePyrolusite",""
"gregtech:pure_ore_pyrolusite_0",13,"Pure Basalt Pyrolusite Ore","orePureBasaltPyrolusite",""
"gregtech:pure_ore_pyrope_0",0,"Pure Pyrope Ore","orePurePyrope",""
"gregtech:pure_ore_pyrope_0",1,"Pure Pyrope Ore","orePurePyrope",""
"gregtech:pure_ore_pyrope_0",2,"Pure Pyrope Ore","orePurePyrope",""
"gregtech:pure_ore_pyrope_0",3,"Pure Pyrope Ore","orePurePyrope",""
"gregtech:pure_ore_pyrope_0",4,"Pure Gravel Pyrope Ore","orePureGravelPyrope",""
"gregtech:pure_ore_pyrope_0",5,"Pure Pyrope Ore","orePurePyrope",""
"gregtech:pure_ore_pyrope_0",6,"Pure Nether Pyrope Ore","orePureNetherrackPyrope",""
"gregtech:pure_ore_pyrope_0",7,"Pure End Pyrope Ore","orePureEndstonePyrope",""
"gregtech:pure_ore_pyrope_0",8,"Pure Sand Pyrope Ore","orePureSandPyrope",""
"gregtech:pure_ore_pyrope_0",9,"Pure Sand Pyrope Ore","orePureSandPyrope",""
"gregtech:pure_ore_pyrope_0",10,"Pure Granite Pyrope Ore","orePureBlackgranitePyrope",""
"gregtech:pure_ore_pyrope_0",11,"Pure Granite Pyrope Ore","orePureRedgranitePyrope",""
"gregtech:pure_ore_pyrope_0",12,"Pure Marble Pyrope Ore","orePureMarblePyrope",""
"gregtech:pure_ore_pyrope_0",13,"Pure Basalt Pyrope Ore","orePureBasaltPyrope",""
"gregtech:pure_ore_pyrotheum_0",0,"Pure Pyrotheum Ore","orePurePyrotheum",""
"gregtech:pure_ore_pyrotheum_0",1,"Pure Pyrotheum Ore","orePurePyrotheum",""
"gregtech:pure_ore_pyrotheum_0",2,"Pure Pyrotheum Ore","orePurePyrotheum",""
"gregtech:pure_ore_pyrotheum_0",3,"Pure Pyrotheum Ore","orePurePyrotheum",""
"gregtech:pure_ore_pyrotheum_0",4,"Pure Gravel Pyrotheum Ore","orePureGravelPyrotheum",""
"gregtech:pure_ore_pyrotheum_0",5,"Pure Pyrotheum Ore","orePurePyrotheum",""
"gregtech:pure_ore_pyrotheum_0",6,"Pure Nether Pyrotheum Ore","orePureNetherrackPyrotheum",""
"gregtech:pure_ore_pyrotheum_0",7,"Pure End Pyrotheum Ore","orePureEndstonePyrotheum",""
"gregtech:pure_ore_pyrotheum_0",8,"Pure Sand Pyrotheum Ore","orePureSandPyrotheum",""
"gregtech:pure_ore_pyrotheum_0",9,"Pure Sand Pyrotheum Ore","orePureSandPyrotheum",""
"gregtech:pure_ore_pyrotheum_0",10,"Pure Granite Pyrotheum Ore","orePureBlackgranitePyrotheum",""
"gregtech:pure_ore_pyrotheum_0",11,"Pure Granite Pyrotheum Ore","orePureRedgranitePyrotheum",""
"gregtech:pure_ore_pyrotheum_0",12,"Pure Marble Pyrotheum Ore","orePureMarblePyrotheum",""
"gregtech:pure_ore_pyrotheum_0",13,"Pure Basalt Pyrotheum Ore","orePureBasaltPyrotheum",""
"gregtech:pure_ore_quartzite_0",0,"Pure Quartzite Ore","orePureQuartzite",""
"gregtech:pure_ore_quartzite_0",1,"Pure Quartzite Ore","orePureQuartzite",""
"gregtech:pure_ore_quartzite_0",2,"Pure Quartzite Ore","orePureQuartzite",""
"gregtech:pure_ore_quartzite_0",3,"Pure Quartzite Ore","orePureQuartzite",""
"gregtech:pure_ore_quartzite_0",4,"Pure Gravel Quartzite Ore","orePureGravelQuartzite",""
"gregtech:pure_ore_quartzite_0",5,"Pure Quartzite Ore","orePureQuartzite",""
"gregtech:pure_ore_quartzite_0",6,"Pure Nether Quartzite Ore","orePureNetherrackQuartzite",""
"gregtech:pure_ore_quartzite_0",7,"Pure End Quartzite Ore","orePureEndstoneQuartzite",""
"gregtech:pure_ore_quartzite_0",8,"Pure Sand Quartzite Ore","orePureSandQuartzite",""
"gregtech:pure_ore_quartzite_0",9,"Pure Sand Quartzite Ore","orePureSandQuartzite",""
"gregtech:pure_ore_quartzite_0",10,"Pure Granite Quartzite Ore","orePureBlackgraniteQuartzite",""
"gregtech:pure_ore_quartzite_0",11,"Pure Granite Quartzite Ore","orePureRedgraniteQuartzite",""
"gregtech:pure_ore_quartzite_0",12,"Pure Marble Quartzite Ore","orePureMarbleQuartzite",""
"gregtech:pure_ore_quartzite_0",13,"Pure Basalt Quartzite Ore","orePureBasaltQuartzite",""
"gregtech:pure_ore_rarest_metal_residue_0",0,"Pure Rarest Metal Residue Ore","orePureRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",1,"Pure Rarest Metal Residue Ore","orePureRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",2,"Pure Rarest Metal Residue Ore","orePureRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",3,"Pure Rarest Metal Residue Ore","orePureRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",4,"Pure Gravel Rarest Metal Residue Ore","orePureGravelRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",5,"Pure Rarest Metal Residue Ore","orePureRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",6,"Pure Nether Rarest Metal Residue Ore","orePureNetherrackRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",7,"Pure End Rarest Metal Residue Ore","orePureEndstoneRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",8,"Pure Sand Rarest Metal Residue Ore","orePureSandRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",9,"Pure Sand Rarest Metal Residue Ore","orePureSandRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",10,"Pure Granite Rarest Metal Residue Ore","orePureBlackgraniteRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",11,"Pure Granite Rarest Metal Residue Ore","orePureRedgraniteRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",12,"Pure Marble Rarest Metal Residue Ore","orePureMarbleRarestMetalResidue",""
"gregtech:pure_ore_rarest_metal_residue_0",13,"Pure Basalt Rarest Metal Residue Ore","orePureBasaltRarestMetalResidue",""
"gregtech:pure_ore_redstone_0",0,"Pure Redstone Ore","orePureRedstone",""
"gregtech:pure_ore_redstone_0",1,"Pure Redstone Ore","orePureRedstone",""
"gregtech:pure_ore_redstone_0",2,"Pure Redstone Ore","orePureRedstone",""
"gregtech:pure_ore_redstone_0",3,"Pure Redstone Ore","orePureRedstone",""
"gregtech:pure_ore_redstone_0",4,"Pure Gravel Redstone Ore","orePureGravelRedstone",""
"gregtech:pure_ore_redstone_0",5,"Pure Redstone Ore","orePureRedstone",""
"gregtech:pure_ore_redstone_0",6,"Pure Nether Redstone Ore","orePureNetherrackRedstone",""
"gregtech:pure_ore_redstone_0",7,"Pure End Redstone Ore","orePureEndstoneRedstone",""
"gregtech:pure_ore_redstone_0",8,"Pure Sand Redstone Ore","orePureSandRedstone",""
"gregtech:pure_ore_redstone_0",9,"Pure Sand Redstone Ore","orePureSandRedstone",""
"gregtech:pure_ore_redstone_0",10,"Pure Granite Redstone Ore","orePureBlackgraniteRedstone",""
"gregtech:pure_ore_redstone_0",11,"Pure Granite Redstone Ore","orePureRedgraniteRedstone",""
"gregtech:pure_ore_redstone_0",12,"Pure Marble Redstone Ore","orePureMarbleRedstone",""
"gregtech:pure_ore_redstone_0",13,"Pure Basalt Redstone Ore","orePureBasaltRedstone",""
"gregtech:pure_ore_rhodium_0",0,"Pure Rhodium Ore","orePureRhodium",""
"gregtech:pure_ore_rhodium_0",1,"Pure Rhodium Ore","orePureRhodium",""
"gregtech:pure_ore_rhodium_0",2,"Pure Rhodium Ore","orePureRhodium",""
"gregtech:pure_ore_rhodium_0",3,"Pure Rhodium Ore","orePureRhodium",""
"gregtech:pure_ore_rhodium_0",4,"Pure Gravel Rhodium Ore","orePureGravelRhodium",""
"gregtech:pure_ore_rhodium_0",5,"Pure Rhodium Ore","orePureRhodium",""
"gregtech:pure_ore_rhodium_0",6,"Pure Nether Rhodium Ore","orePureNetherrackRhodium",""
"gregtech:pure_ore_rhodium_0",7,"Pure End Rhodium Ore","orePureEndstoneRhodium",""
"gregtech:pure_ore_rhodium_0",8,"Pure Sand Rhodium Ore","orePureSandRhodium",""
"gregtech:pure_ore_rhodium_0",9,"Pure Sand Rhodium Ore","orePureSandRhodium",""
"gregtech:pure_ore_rhodium_0",10,"Pure Granite Rhodium Ore","orePureBlackgraniteRhodium",""
"gregtech:pure_ore_rhodium_0",11,"Pure Granite Rhodium Ore","orePureRedgraniteRhodium",""
"gregtech:pure_ore_rhodium_0",12,"Pure Marble Rhodium Ore","orePureMarbleRhodium",""
"gregtech:pure_ore_rhodium_0",13,"Pure Basalt Rhodium Ore","orePureBasaltRhodium",""
"gregtech:pure_ore_rhodium_salt_0",0,"Pure Rhodium Salt Ore","orePureRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",1,"Pure Rhodium Salt Ore","orePureRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",2,"Pure Rhodium Salt Ore","orePureRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",3,"Pure Rhodium Salt Ore","orePureRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",4,"Pure Gravel Rhodium Salt Ore","orePureGravelRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",5,"Pure Rhodium Salt Ore","orePureRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",6,"Pure Nether Rhodium Salt Ore","orePureNetherrackRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",7,"Pure End Rhodium Salt Ore","orePureEndstoneRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",8,"Pure Sand Rhodium Salt Ore","orePureSandRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",9,"Pure Sand Rhodium Salt Ore","orePureSandRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",10,"Pure Granite Rhodium Salt Ore","orePureBlackgraniteRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",11,"Pure Granite Rhodium Salt Ore","orePureRedgraniteRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",12,"Pure Marble Rhodium Salt Ore","orePureMarbleRhodiumSalt",""
"gregtech:pure_ore_rhodium_salt_0",13,"Pure Basalt Rhodium Salt Ore","orePureBasaltRhodiumSalt",""
"gregtech:pure_ore_rhodocrosite_0",0,"Pure Rhodochrosite Ore","orePureRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",1,"Pure Rhodochrosite Ore","orePureRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",2,"Pure Rhodochrosite Ore","orePureRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",3,"Pure Rhodochrosite Ore","orePureRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",4,"Pure Gravel Rhodochrosite Ore","orePureGravelRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",5,"Pure Rhodochrosite Ore","orePureRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",6,"Pure Nether Rhodochrosite Ore","orePureNetherrackRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",7,"Pure End Rhodochrosite Ore","orePureEndstoneRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",8,"Pure Sand Rhodochrosite Ore","orePureSandRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",9,"Pure Sand Rhodochrosite Ore","orePureSandRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",10,"Pure Granite Rhodochrosite Ore","orePureBlackgraniteRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",11,"Pure Granite Rhodochrosite Ore","orePureRedgraniteRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",12,"Pure Marble Rhodochrosite Ore","orePureMarbleRhodocrosite",""
"gregtech:pure_ore_rhodocrosite_0",13,"Pure Basalt Rhodochrosite Ore","orePureBasaltRhodocrosite",""
"gregtech:pure_ore_rock_salt_0",0,"Pure Rock Salt Ore","orePureRockSalt",""
"gregtech:pure_ore_rock_salt_0",1,"Pure Rock Salt Ore","orePureRockSalt",""
"gregtech:pure_ore_rock_salt_0",2,"Pure Rock Salt Ore","orePureRockSalt",""
"gregtech:pure_ore_rock_salt_0",3,"Pure Rock Salt Ore","orePureRockSalt",""
"gregtech:pure_ore_rock_salt_0",4,"Pure Gravel Rock Salt Ore","orePureGravelRockSalt",""
"gregtech:pure_ore_rock_salt_0",5,"Pure Rock Salt Ore","orePureRockSalt",""
"gregtech:pure_ore_rock_salt_0",6,"Pure Nether Rock Salt Ore","orePureNetherrackRockSalt",""
"gregtech:pure_ore_rock_salt_0",7,"Pure End Rock Salt Ore","orePureEndstoneRockSalt",""
"gregtech:pure_ore_rock_salt_0",8,"Pure Sand Rock Salt Ore","orePureSandRockSalt",""
"gregtech:pure_ore_rock_salt_0",9,"Pure Sand Rock Salt Ore","orePureSandRockSalt",""
"gregtech:pure_ore_rock_salt_0",10,"Pure Granite Rock Salt Ore","orePureBlackgraniteRockSalt",""
"gregtech:pure_ore_rock_salt_0",11,"Pure Granite Rock Salt Ore","orePureRedgraniteRockSalt",""
"gregtech:pure_ore_rock_salt_0",12,"Pure Marble Rock Salt Ore","orePureMarbleRockSalt",""
"gregtech:pure_ore_rock_salt_0",13,"Pure Basalt Rock Salt Ore","orePureBasaltRockSalt",""
"gregtech:pure_ore_ruby_0",0,"Pure Ruby Ore","orePureRuby",""
"gregtech:pure_ore_ruby_0",1,"Pure Ruby Ore","orePureRuby",""
"gregtech:pure_ore_ruby_0",2,"Pure Ruby Ore","orePureRuby",""
"gregtech:pure_ore_ruby_0",3,"Pure Ruby Ore","orePureRuby",""
"gregtech:pure_ore_ruby_0",4,"Pure Gravel Ruby Ore","orePureGravelRuby",""
"gregtech:pure_ore_ruby_0",5,"Pure Ruby Ore","orePureRuby",""
"gregtech:pure_ore_ruby_0",6,"Pure Nether Ruby Ore","orePureNetherrackRuby",""
"gregtech:pure_ore_ruby_0",7,"Pure End Ruby Ore","orePureEndstoneRuby",""
"gregtech:pure_ore_ruby_0",8,"Pure Sand Ruby Ore","orePureSandRuby",""
"gregtech:pure_ore_ruby_0",9,"Pure Sand Ruby Ore","orePureSandRuby",""
"gregtech:pure_ore_ruby_0",10,"Pure Granite Ruby Ore","orePureBlackgraniteRuby",""
"gregtech:pure_ore_ruby_0",11,"Pure Granite Ruby Ore","orePureRedgraniteRuby",""
"gregtech:pure_ore_ruby_0",12,"Pure Marble Ruby Ore","orePureMarbleRuby",""
"gregtech:pure_ore_ruby_0",13,"Pure Basalt Ruby Ore","orePureBasaltRuby",""
"gregtech:pure_ore_ruthenium_0",0,"Pure Ruthenium Ore","orePureRuthenium",""
"gregtech:pure_ore_ruthenium_0",1,"Pure Ruthenium Ore","orePureRuthenium",""
"gregtech:pure_ore_ruthenium_0",2,"Pure Ruthenium Ore","orePureRuthenium",""
"gregtech:pure_ore_ruthenium_0",3,"Pure Ruthenium Ore","orePureRuthenium",""
"gregtech:pure_ore_ruthenium_0",4,"Pure Gravel Ruthenium Ore","orePureGravelRuthenium",""
"gregtech:pure_ore_ruthenium_0",5,"Pure Ruthenium Ore","orePureRuthenium",""
"gregtech:pure_ore_ruthenium_0",6,"Pure Nether Ruthenium Ore","orePureNetherrackRuthenium",""
"gregtech:pure_ore_ruthenium_0",7,"Pure End Ruthenium Ore","orePureEndstoneRuthenium",""
"gregtech:pure_ore_ruthenium_0",8,"Pure Sand Ruthenium Ore","orePureSandRuthenium",""
"gregtech:pure_ore_ruthenium_0",9,"Pure Sand Ruthenium Ore","orePureSandRuthenium",""
"gregtech:pure_ore_ruthenium_0",10,"Pure Granite Ruthenium Ore","orePureBlackgraniteRuthenium",""
"gregtech:pure_ore_ruthenium_0",11,"Pure Granite Ruthenium Ore","orePureRedgraniteRuthenium",""
"gregtech:pure_ore_ruthenium_0",12,"Pure Marble Ruthenium Ore","orePureMarbleRuthenium",""
"gregtech:pure_ore_ruthenium_0",13,"Pure Basalt Ruthenium Ore","orePureBasaltRuthenium",""
"gregtech:pure_ore_rutherfordium_0",0,"Pure Rutherfordium Ore","orePureRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",1,"Pure Rutherfordium Ore","orePureRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",2,"Pure Rutherfordium Ore","orePureRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",3,"Pure Rutherfordium Ore","orePureRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",4,"Pure Gravel Rutherfordium Ore","orePureGravelRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",5,"Pure Rutherfordium Ore","orePureRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",6,"Pure Nether Rutherfordium Ore","orePureNetherrackRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",7,"Pure End Rutherfordium Ore","orePureEndstoneRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",8,"Pure Sand Rutherfordium Ore","orePureSandRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",9,"Pure Sand Rutherfordium Ore","orePureSandRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",10,"Pure Granite Rutherfordium Ore","orePureBlackgraniteRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",11,"Pure Granite Rutherfordium Ore","orePureRedgraniteRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",12,"Pure Marble Rutherfordium Ore","orePureMarbleRutherfordium",""
"gregtech:pure_ore_rutherfordium_0",13,"Pure Basalt Rutherfordium Ore","orePureBasaltRutherfordium",""
"gregtech:pure_ore_rutile_0",0,"Pure Rutile Ore","orePureRutile",""
"gregtech:pure_ore_rutile_0",1,"Pure Rutile Ore","orePureRutile",""
"gregtech:pure_ore_rutile_0",2,"Pure Rutile Ore","orePureRutile",""
"gregtech:pure_ore_rutile_0",3,"Pure Rutile Ore","orePureRutile",""
"gregtech:pure_ore_rutile_0",4,"Pure Gravel Rutile Ore","orePureGravelRutile",""
"gregtech:pure_ore_rutile_0",5,"Pure Rutile Ore","orePureRutile",""
"gregtech:pure_ore_rutile_0",6,"Pure Nether Rutile Ore","orePureNetherrackRutile",""
"gregtech:pure_ore_rutile_0",7,"Pure End Rutile Ore","orePureEndstoneRutile",""
"gregtech:pure_ore_rutile_0",8,"Pure Sand Rutile Ore","orePureSandRutile",""
"gregtech:pure_ore_rutile_0",9,"Pure Sand Rutile Ore","orePureSandRutile",""
"gregtech:pure_ore_rutile_0",10,"Pure Granite Rutile Ore","orePureBlackgraniteRutile",""
"gregtech:pure_ore_rutile_0",11,"Pure Granite Rutile Ore","orePureRedgraniteRutile",""
"gregtech:pure_ore_rutile_0",12,"Pure Marble Rutile Ore","orePureMarbleRutile",""
"gregtech:pure_ore_rutile_0",13,"Pure Basalt Rutile Ore","orePureBasaltRutile",""
"gregtech:pure_ore_salt_0",0,"Pure Salt Ore","orePureSalt",""
"gregtech:pure_ore_salt_0",1,"Pure Salt Ore","orePureSalt",""
"gregtech:pure_ore_salt_0",2,"Pure Salt Ore","orePureSalt",""
"gregtech:pure_ore_salt_0",3,"Pure Salt Ore","orePureSalt",""
"gregtech:pure_ore_salt_0",4,"Pure Gravel Salt Ore","orePureGravelSalt",""
"gregtech:pure_ore_salt_0",5,"Pure Salt Ore","orePureSalt",""
"gregtech:pure_ore_salt_0",6,"Pure Nether Salt Ore","orePureNetherrackSalt",""
"gregtech:pure_ore_salt_0",7,"Pure End Salt Ore","orePureEndstoneSalt",""
"gregtech:pure_ore_salt_0",8,"Pure Sand Salt Ore","orePureSandSalt",""
"gregtech:pure_ore_salt_0",9,"Pure Sand Salt Ore","orePureSandSalt",""
"gregtech:pure_ore_salt_0",10,"Pure Granite Salt Ore","orePureBlackgraniteSalt",""
"gregtech:pure_ore_salt_0",11,"Pure Granite Salt Ore","orePureRedgraniteSalt",""
"gregtech:pure_ore_salt_0",12,"Pure Marble Salt Ore","orePureMarbleSalt",""
"gregtech:pure_ore_salt_0",13,"Pure Basalt Salt Ore","orePureBasaltSalt",""
"gregtech:pure_ore_saltpeter_0",0,"Pure Saltpeter Ore","orePureSaltpeter",""
"gregtech:pure_ore_saltpeter_0",1,"Pure Saltpeter Ore","orePureSaltpeter",""
"gregtech:pure_ore_saltpeter_0",2,"Pure Saltpeter Ore","orePureSaltpeter",""
"gregtech:pure_ore_saltpeter_0",3,"Pure Saltpeter Ore","orePureSaltpeter",""
"gregtech:pure_ore_saltpeter_0",4,"Pure Gravel Saltpeter Ore","orePureGravelSaltpeter",""
"gregtech:pure_ore_saltpeter_0",5,"Pure Saltpeter Ore","orePureSaltpeter",""
"gregtech:pure_ore_saltpeter_0",6,"Pure Nether Saltpeter Ore","orePureNetherrackSaltpeter",""
"gregtech:pure_ore_saltpeter_0",7,"Pure End Saltpeter Ore","orePureEndstoneSaltpeter",""
"gregtech:pure_ore_saltpeter_0",8,"Pure Sand Saltpeter Ore","orePureSandSaltpeter",""
"gregtech:pure_ore_saltpeter_0",9,"Pure Sand Saltpeter Ore","orePureSandSaltpeter",""
"gregtech:pure_ore_saltpeter_0",10,"Pure Granite Saltpeter Ore","orePureBlackgraniteSaltpeter",""
"gregtech:pure_ore_saltpeter_0",11,"Pure Granite Saltpeter Ore","orePureRedgraniteSaltpeter",""
"gregtech:pure_ore_saltpeter_0",12,"Pure Marble Saltpeter Ore","orePureMarbleSaltpeter",""
"gregtech:pure_ore_saltpeter_0",13,"Pure Basalt Saltpeter Ore","orePureBasaltSaltpeter",""
"gregtech:pure_ore_sapphire_0",0,"Pure Sapphire Ore","orePureSapphire",""
"gregtech:pure_ore_sapphire_0",1,"Pure Sapphire Ore","orePureSapphire",""
"gregtech:pure_ore_sapphire_0",2,"Pure Sapphire Ore","orePureSapphire",""
"gregtech:pure_ore_sapphire_0",3,"Pure Sapphire Ore","orePureSapphire",""
"gregtech:pure_ore_sapphire_0",4,"Pure Gravel Sapphire Ore","orePureGravelSapphire",""
"gregtech:pure_ore_sapphire_0",5,"Pure Sapphire Ore","orePureSapphire",""
"gregtech:pure_ore_sapphire_0",6,"Pure Nether Sapphire Ore","orePureNetherrackSapphire",""
"gregtech:pure_ore_sapphire_0",7,"Pure End Sapphire Ore","orePureEndstoneSapphire",""
"gregtech:pure_ore_sapphire_0",8,"Pure Sand Sapphire Ore","orePureSandSapphire",""
"gregtech:pure_ore_sapphire_0",9,"Pure Sand Sapphire Ore","orePureSandSapphire",""
"gregtech:pure_ore_sapphire_0",10,"Pure Granite Sapphire Ore","orePureBlackgraniteSapphire",""
"gregtech:pure_ore_sapphire_0",11,"Pure Granite Sapphire Ore","orePureRedgraniteSapphire",""
"gregtech:pure_ore_sapphire_0",12,"Pure Marble Sapphire Ore","orePureMarbleSapphire",""
"gregtech:pure_ore_sapphire_0",13,"Pure Basalt Sapphire Ore","orePureBasaltSapphire",""
"gregtech:pure_ore_scheelite_0",0,"Pure Scheelite Ore","orePureScheelite",""
"gregtech:pure_ore_scheelite_0",1,"Pure Scheelite Ore","orePureScheelite",""
"gregtech:pure_ore_scheelite_0",2,"Pure Scheelite Ore","orePureScheelite",""
